Trial,ParticipantID,SearchOrder,Fixation,Duration,PupilSize,PositionX,PositionY,StartTime,EndTime,Task,ParticipantGender,Stimulus,SearchType,ActorGender,Directionality,Ostension
3,2_2_f2,2,69,121,1423,309.9,663.5,21059,21179,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,37,187,1471,466.1,770.2,11983,12169,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,38,174,1509,387.5,751.5,12192,12365,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,39,165,1527,494.9,770.8,12391,12555,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,40,329,1610,307.4,698.1,12584,12912,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,41,308,1681,248.3,702.1,12950,13257,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,18,412,1438,1019.6,896,5505,5916,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,19,522,1530,985.7,910.8,5925,6446,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,6,397,1471,1279.4,996.6,1178,1574,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,7,338,1482,1179.7,965.7,1597,1934,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,8,219,1533,1156.4,985.6,1948,2166,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,9,333,1516,1187.7,929.9,2189,2521,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,10,368,1483,1124.6,926.8,2543,2910,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,11,87,1561,1133.3,1028.6,2944,3030,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,12,146,1635,1130,954.5,3051,3196,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,13,408,1636,1057.6,985.2,3217,3624,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,14,384,1614,1016.4,1042.6,3647,4030,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,15,524,1582,968.4,1078.9,4046,4569,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,20,188,1602,966.2,898.5,6460,6647,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,21,513,1577,891.8,907.7,6670,7182,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,22,261,1592,823.2,918.3,7203,7463,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,23,234,1573,719.5,868.8,7485,7718,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,24,157,1493,752.9,848.4,7740,7896,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,25,282,1380,851.6,786.1,7923,8204,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,26,408,1307,720.2,764.2,8228,8635,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,27,38,1342,657,838.3,8693,8730,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,2,354,1744,1220.7,742.8,80,433,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,3,248,1617,1029.9,923.9,467,714,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,4,157,1555,1009.7,978.3,739,895,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,5,220,1488,1306.5,1021.2,942,1161,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,28,220,1344,650.5,768.3,8756,8975,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,16,152,1572,1052.6,983,4595,4746,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,17,725,1532,1068.3,930.3,4762,5486,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,31,562,1514,539.6,867.7,9622,10183,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,32,353,1516,519.3,891.5,10214,10566,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,33,237,1560,451.9,912,10702,10938,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,34,239,1530,399.2,819.1,10963,11201,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,1,49,1700,1346.4,755.8,7,55,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,29,167,1363,630.8,786.8,8992,9158,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,2_2_f2,2,30,426,1429,554.6,812.9,9183,9608,VisualSearch,female,ng150ws.jpg,Search,NA,NA,NA
3,3_1_f1,1,59,233,1467,248,644.3,15249,15481,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,58,209,1497,174.1,726.9,14999,15207,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,57,257,1487,163.8,721.1,14731,14987,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,25,263,1280,1256.8,956.4,6383,6645,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,26,363,1323,1419.6,1063.8,6700,7062,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,19,276,1326,443.9,869.1,4579,4854,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,20,191,1301,632.2,870.8,4895,5085,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,21,257,1268,700.5,821.5,5110,5366,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,22,302,1201,1035.2,946,5430,5731,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,23,138,1242,1254.7,1001.3,5777,5914,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,24,426,1258,1223.8,936.1,5939,6364,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,67,324,1725,439.7,417.6,17380,17703,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,68,318,1627,536.4,420,17740,18057,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,27,219,1381,1630,1015,7094,7312,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,28,129,1462,1198.2,1056.9,7369,7497,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,29,167,1498,1238.3,1041.9,7522,7688,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,30,80,1556,1236.3,1062,7709,7788,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,31,158,1539,1634.1,995.8,7855,8012,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,32,193,1554,1631.7,861.4,8059,8251,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,33,150,1605,1657,777.5,8298,8447,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,41,187,1335,524.5,320.3,9982,10168,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,42,186,1350,702.8,284.1,10208,10393,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,43,224,1383,803.2,286.8,10430,10653,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,44,250,1386,909.3,354.6,10699,10948,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,45,159,1376,863.8,320.4,10975,11133,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,46,191,1323,1345.6,508.4,11203,11393,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,47,223,1412,1281,506.5,11423,11645,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,48,181,1462,1222.5,660.8,11704,11884,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,49,198,1541,1093.6,716.3,11923,12120,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,50,236,1501,1191.1,664.5,12161,12396,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,51,175,1496,534.1,685.9,12468,12642,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,52,191,1513,396,687.6,12685,12875,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,53,223,1518,287.3,694,12916,13138,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,54,165,1558,256.2,665.8,13170,13334,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,55,229,1522,199.5,723.4,13370,13598,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,56,966,1489,185,732,13616,14581,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,60,248,1545,190.8,605.4,15515,15762,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,61,184,1669,180.9,642.6,15787,15970,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,62,175,1695,265.2,459.2,16017,16191,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,63,191,1679,298.8,421.1,16228,16418,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,64,260,1594,237,447.8,16444,16703,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,65,328,1584,184.9,435.8,16728,17055,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,66,270,1665,258.1,411.3,17083,17352,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,69,199,1612,587.1,767.6,18126,18324,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,70,262,1596,505.9,831.3,18350,18611,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,71,279,1483,597.5,756.8,18653,18931,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,72,192,1450,643,804,18955,19146,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,73,160,1433,446.9,816,19186,19345,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,74,190,1416,294.9,813.1,19399,19588,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,75,973,1417,240.9,803.4,19612,20584,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,76,588,1415,220.4,834.8,20608,21195,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,15,461,1323,944.5,766.4,3343,3803,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,17,201,1407,554.3,878.6,4122,4322,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,18,198,1377,525.4,839.5,4344,4541,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,35,165,1540,1573.6,279.9,8690,8854,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,37,193,1405,885.2,328.4,9087,9279,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,38,165,1351,624.5,339.7,9323,9487,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,34,145,1607,1617.3,428.9,8500,8644,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,7,166,1398,1373.6,788.1,1587,1752,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,36,135,1455,1125.6,294.6,8909,9043,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,9,142,1388,851.3,760.4,2088,2229,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,10,201,1352,449.1,744.1,2277,2477,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,39,205,1312,414.6,424.8,9533,9737,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,40,171,1313,267.5,346.5,9768,9938,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,1,250,1751,743.2,914.8,13,262,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,2,293,1706,736.5,806.4,305,597,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,3,198,1504,835.8,849,624,821,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,4,69,1415,1094.2,809.5,864,932,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,5,168,1291,1444.1,763.2,1114,1281,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,6,247,1324,1522.3,819.3,1306,1552,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,11,175,1344,311.8,811.4,2519,2693,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,8,246,1414,1128.4,767.8,1798,2043,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,13,212,1350,193.7,748.9,2897,3108,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,14,125,1321,256.5,815.8,3145,3269,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,12,154,1344,238.9,776.1,2722,2875,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_1_f1,1,16,227,1405,709.6,807,3854,4080,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,3_2_f,NA,5,627,2385,923.2,612.6,2134,2760,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,7,189,2221,974.7,442.6,3009,3197,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,9,1535,2388,970.1,426.4,3684,5218,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,3,521,2265,963.3,428.6,1144,1664,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,1,549,1856,956.2,467.6,7,555,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,8,403,2341,822.7,660.8,3239,3641,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,12,289,2710,810.3,636,5934,6222,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,6,196,2248,1004.3,426.1,2802,2997,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,11,415,2602,967.5,414.9,5480,5894,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,2,562,2063,987.2,435.2,572,1133,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,10,202,2572,927.2,504.8,5253,5454,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,13,72,2565,968.6,458.4,6257,6328,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,3_2_f,NA,4,419,2330,980.4,445.2,1681,2099,SocialEngagement,female,f_pl_o1_div_-o,NA,f,div,-o
3,4_1_F,NA,1,422,2137,725.3,614.8,7,428,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,5,119,2134,913,569,3458,3576,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,4,1063,2111,804.4,669.2,2361,3423,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,2,561,2161,947.5,465.9,470,1030,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,6,146,2076,967.6,480,3614,3759,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,8,209,2195,971.8,471,6135,6343,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,3,1260,2216,885.4,629.7,1072,2331,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_1_F,NA,7,2340,2195,954.7,469.9,3784,6123,SocialEngagement,female,m_pl_o1_div_-o,NA,m,div,-o
3,4_2_F1,1,63,333,1624,1073.9,639.3,19975,20307,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,64,264,1561,1125.4,720.1,20336,20599,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,61,352,1823,607.1,642.7,19512,19863,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,66,256,1539,1155.9,704.5,20924,21179,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,65,268,1479,1254,797.2,20625,20892,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,3,171,1395,979.5,211.9,687,857,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,4,284,1408,314.1,640.9,909,1192,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,5,267,1572,400.1,795.9,1221,1487,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,6,226,1716,772.4,812,1521,1746,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,7,298,1746,302.1,710.4,1798,2095,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,8,305,1680,270.8,663.5,2120,2424,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,9,278,1599,477.8,334.4,2477,2754,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,10,244,1444,1029.9,179.3,2806,3049,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,11,265,1362,1579.7,523.2,3109,3373,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,12,316,1529,1270.1,800,3418,3733,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,13,372,1545,1128.5,773.3,3757,4128,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,15,369,1532,1707.7,696.6,4754,5122,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,16,259,1629,1701.1,737.8,5144,5402,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,17,340,1791,395.3,675.9,5483,5822,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,18,204,1604,211,721.2,5848,6051,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,19,344,1456,385.3,297.4,6117,6460,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,20,309,1549,916.3,242.4,6507,6815,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,62,28,1774,610.1,638.9,19904,19931,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,24,287,1469,880.1,149.6,7793,8079,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,14,552,1435,1421.8,732.4,4167,4718,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,1,425,1872,803.9,497.5,45,469,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,2,128,1609,843.5,641.5,497,624,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,59,246,1849,536,631.2,19195,19440,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,60,39,1880,550.9,642.9,19450,19488,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,58,391,1772,649.8,524.5,18774,19164,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,26,275,1743,379.9,578.4,8468,8742,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,27,298,1738,467.3,812,8789,9086,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,36,190,1593,176.6,813.7,12758,12947,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,37,167,1605,477.7,953,12989,13155,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,38,322,1599,269.3,788,13190,13511,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,39,219,1601,450.6,995.7,13561,13779,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,43,232,1474,385.8,716.2,14426,14657,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,44,354,1459,204.1,708.5,14688,15041,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,45,224,1496,383.2,235.9,15097,15320,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,46,139,1428,1036.4,298.3,15371,15509,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,47,270,1564,315,424.2,15561,15830,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,48,35,1653,351.8,575.2,15869,15903,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,49,106,1701,353,578.7,15920,16025,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,50,273,1613,1384.2,459.5,16101,16373,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,51,272,1677,1224,651.4,16412,16683,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,52,278,1725,1490.6,682.3,16716,16993,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,53,268,1773,1455.3,676.6,17012,17279,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,54,284,1620,1480.5,136.7,17346,17629,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,55,407,1489,897.9,232.3,17680,18086,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,56,278,1651,511.1,374,18125,18402,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,57,303,1767,554.3,483.5,18432,18734,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,21,239,1555,1461.5,687.1,6886,7124,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,22,173,1665,1422.8,711.2,7142,7314,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,23,353,1584,1474.3,46.1,7386,7738,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,25,290,1605,365.9,447.8,8138,8427,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,28,217,1781,660.1,843.2,9116,9332,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,29,414,1659,1150.7,870.6,9369,9782,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,30,275,1517,1268,1046.3,9813,10087,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,31,1120,1504,1275.8,1044,10105,11224,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,32,303,1412,1576,827.5,11261,11563,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,33,300,1441,1659.4,984.6,11604,11903,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,34,133,1516,1683.4,991.4,11917,12049,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,35,582,1582,452.4,859.7,12129,12710,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,42,147,1558,242.1,795.7,14252,14398,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,40,84,1555,470.1,1001.8,13792,13875,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,4_2_F1,1,41,319,1554,213.3,795.6,13912,14230,VisualSearch,female,ng049ws.jpg,Count,NA,NA,NA
3,5_1_m2,2,6,333,1265,1245.4,965.6,1447,1779,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,7,683,1313,1153,988.6,1799,2481,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,1,119,1543,1007.7,1000.8,7,125,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,2,433,1542,1028.5,827.2,162,594,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,3,282,1385,542.3,857,647,928,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,4,146,1214,1243.3,990.1,978,1123,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,5,290,1224,1299,972.9,1143,1432,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,47,210,1472,1300.6,1003.4,15215,15424,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,48,301,1523,1322.3,988.4,15439,15739,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,49,156,1530,1196.8,978.3,15763,15918,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,50,347,1414,1499.2,608.9,15963,16309,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,51,340,1523,925,361.7,16371,16710,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,57,495,1375,1453.8,802.2,19131,19625,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,58,400,1603,1446.4,729.1,19651,20050,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,59,341,1844,1047.6,912.1,20104,20444,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,60,301,1782,1592.1,1034.5,20490,20790,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
3,5_1_m2,2,61,154,1912,1229.9,1068.6,20842,20995,VisualSearch,male,ng150ws.jpg,Search,NA,NA,NA
